,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree,influences
3102,1,Non-White,1,0,0,0,11,1.0,18.0,False,0.03874105215072632
1268,0,Non-White,1,1,0,1,12,1.0,1.0,True,0.03899490833282471
399,0,Non-White,0,0,0,0,1,0.0,2.0,False,0.03952670097351074
4445,1,White,0,0,0,0,0,1.0,29.0,False,0.04001021385192871
1679,1,Non-White,0,0,0,0,0,1.0,29.0,False,0.04001021385192871
2612,1,Non-White,1,0,0,0,7,0.0,13.0,False,-0.040050506591796875
1684,1,Non-White,0,0,0,0,1,1.0,8.0,False,0.04015845060348511
3542,0,Non-White,1,0,0,0,5,0.0,55.0,False,-0.04029262065887451
2912,1,White,1,0,0,0,10,1.0,41.0,False,0.040650129318237305
3368,1,White,0,0,0,0,2,24.0,23.0,False,-0.04186522960662842
3321,1,White,0,0,0,0,1,1.0,10.0,False,0.0422215461730957
2421,1,Non-White,1,1,0,0,5,29.0,32.0,False,-0.042584240436553955
4885,1,White,1,0,0,0,4,1.0,170.0,False,0.042855799198150635
2635,0,Non-White,1,0,0,0,12,1.0,1.0,False,0.04301321506500244
4622,1,Non-White,0,0,0,0,0,1.0,32.0,False,0.04310697317123413
64,1,White,0,0,0,1,1,1.0,14.0,False,0.04314011335372925
201,1,White,0,0,0,0,1,0.0,6.0,False,0.04365593194961548
3943,1,White,0,0,0,0,2,3.0,2.0,False,0.04467892646789551
4744,0,White,1,0,0,0,12,1.0,3.0,False,0.045087337493896484
4977,1,White,1,0,0,0,12,1.0,3.0,False,0.045087337493896484
4205,0,Non-White,0,0,0,0,0,1.0,34.0,False,0.0451815128326416
5969,0,Non-White,1,0,0,0,6,1.0,130.0,False,0.045228660106658936
176,0,Non-White,0,0,0,0,0,0.0,29.0,False,0.04558277130126953
1058,1,Non-White,0,0,0,0,0,1.0,35.0,False,0.04622173309326172
2782,1,White,0,0,0,0,1,0.0,9.0,False,0.04677385091781616
517,1,Non-White,0,0,0,0,5,0.0,1.0,True,-0.04728806018829346
2157,1,Non-White,0,0,0,0,1,1.0,15.0,False,0.04741424322128296
3560,0,Non-White,1,0,0,0,12,0.0,0.0,False,0.047572195529937744
4561,1,White,0,0,0,0,0,1.0,37.0,False,0.04830813407897949
4966,1,Non-White,0,0,0,2,2,1.0,1.0,False,0.048374950885772705
1738,0,Non-White,0,0,0,0,1,1.0,16.0,False,0.04845869541168213
5273,1,White,0,0,0,0,1,18.0,3.0,False,-0.049156129360198975
4056,0,Non-White,0,0,0,0,5,1.0,4.0,True,-0.049240171909332275
4423,1,Non-White,0,0,0,0,2,2.0,1.0,False,0.0492517352104187
3611,1,Non-White,1,0,0,0,15,1.0,15.0,True,-0.04954880475997925
5659,1,Non-White,1,0,0,0,7,0.0,1.0,False,-0.04997682571411133
4600,1,White,1,0,0,0,3,1.0,198.0,False,0.04999685287475586
2380,1,Non-White,0,0,0,0,1,18.0,1.0,False,-0.05078291893005371
3620,1,Non-White,1,0,0,0,7,0.0,0.0,False,-0.050789058208465576
1456,1,Non-White,1,0,0,0,7,0.0,0.0,False,-0.050789058208465576
3235,1,Non-White,1,2,0,0,4,1.0,2.0,True,0.05085146427154541
4453,1,White,1,0,0,0,7,1.0,5.0,False,-0.0511019229888916
1593,1,Non-White,1,0,0,0,6,1.0,26.0,False,-0.05121856927871704
4927,1,Non-White,0,0,0,0,1,22.0,22.0,False,-0.05122363567352295
2379,1,Non-White,0,0,1,0,5,1.0,1.0,True,0.05137425661087036
5942,1,Non-White,0,0,0,0,5,1.0,1.0,True,-0.05167609453201294
4591,1,Non-White,0,0,0,0,5,1.0,1.0,True,-0.05167609453201294
4154,0,Non-White,0,0,0,0,5,1.0,1.0,True,-0.05167609453201294
6049,1,White,1,0,0,0,7,1.0,4.0,False,-0.0519108772277832
3924,0,White,0,0,0,0,2,22.0,0.0,False,-0.05191600322723389
2614,1,Non-White,1,0,0,0,6,1.0,25.0,False,-0.05202716588973999
2222,1,Non-White,1,0,0,0,7,1.0,3.0,False,-0.05271756649017334
772,1,White,0,0,0,1,3,1.0,45.0,True,-0.05280578136444092
3090,0,White,0,0,0,2,2,0.0,0.0,False,0.052978336811065674
3430,1,Non-White,0,0,0,0,10,0.0,2.0,True,0.05312168598175049
5620,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.05352187156677246
2103,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.05352187156677246
5770,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.05352187156677246
1869,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.05352187156677246
5992,1,Non-White,0,0,0,0,1,1.0,21.0,False,0.05371028184890747
1228,1,White,1,0,0,0,3,1.0,86.0,False,-0.053984224796295166
605,1,White,0,0,0,0,1,0.0,16.0,False,0.05411761999130249
794,1,Non-White,1,0,0,0,1,1.0,128.0,False,-0.054215073585510254
4701,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.05432391166687012
3463,1,White,1,0,0,0,7,1.0,1.0,False,-0.05432391166687012
936,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.05432391166687012
5406,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.05432391166687012
4830,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
1731,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
1846,1,White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
5175,1,White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
3934,1,White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
4695,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
5300,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
4765,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
3595,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
1800,1,White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
5655,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
976,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
127,0,Non-White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
2715,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
5751,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.054918646812438965
6127,0,Non-White,1,1,0,0,7,1.0,1.0,True,-0.05495172739028931
4983,1,Non-White,1,0,0,0,5,0.0,37.0,False,-0.055045485496520996
3517,1,White,1,0,0,0,5,1.0,42.0,False,-0.055353641510009766
5039,1,Non-White,0,0,0,0,2,23.0,1.0,False,-0.05543673038482666
5131,1,White,0,0,0,0,5,16.0,19.0,False,0.055598676204681396
1604,1,Non-White,0,0,0,0,2,1.0,2.0,False,0.0559769868850708
3831,1,White,0,0,0,0,2,1.0,2.0,False,0.0559769868850708
221,1,Non-White,0,0,0,0,2,1.0,2.0,False,0.0559769868850708
4536,1,White,0,0,0,0,2,1.0,2.0,False,0.0559769868850708
2252,1,Non-White,0,0,0,0,2,1.0,2.0,False,0.0559769868850708
5921,1,Non-White,0,0,0,0,2,1.0,2.0,False,0.0559769868850708
47,1,Non-White,0,0,0,0,2,1.0,2.0,False,0.0559769868850708
1258,1,White,1,0,0,0,14,1.0,28.0,True,-0.05610591173171997
1853,0,Non-White,0,0,0,0,4,1.0,16.0,True,-0.05659985542297363
3877,1,Non-White,1,0,1,0,10,1.0,1.0,True,-0.057003796100616455
188,1,Non-White,0,0,0,0,2,1.0,3.0,False,0.057037174701690674
2316,0,White,0,0,0,0,3,1.0,36.0,True,-0.05750715732574463
5924,1,Non-White,1,0,0,0,11,1.0,36.0,False,0.057543933391571045
3287,1,White,1,0,0,0,2,0.0,97.0,False,-0.0577734112739563
1667,1,Non-White,1,0,0,0,8,1.0,100.0,False,0.058147549629211426
1997,1,Non-White,0,0,0,1,2,0.0,2.0,False,0.05839055776596069
2689,1,White,0,0,0,0,2,29.0,29.0,False,-0.058857738971710205
4947,1,Non-White,0,0,0,1,2,1.0,8.0,False,0.0590440034866333
2535,1,Non-White,0,0,0,0,2,0.0,0.0,False,0.05957448482513428
3311,1,Non-White,0,0,0,0,2,0.0,0.0,False,0.05957448482513428
425,1,White,0,0,0,0,2,0.0,0.0,False,0.05957448482513428
3880,0,Non-White,0,0,0,0,2,1.0,6.0,False,0.06022924184799194
818,1,Non-White,0,0,0,0,2,1.0,6.0,False,0.06022924184799194
4111,1,Non-White,0,0,0,0,2,0.0,1.0,False,0.06064116954803467
2271,1,Non-White,0,0,0,0,2,0.0,1.0,False,0.06064116954803467
5556,0,Non-White,0,0,0,0,2,0.0,1.0,False,0.06064116954803467
5259,0,Non-White,1,0,0,0,15,1.0,1.0,True,-0.060726165771484375
2705,0,Non-White,1,0,0,0,6,1.0,14.0,False,-0.06076997518539429
4323,1,Non-White,0,0,0,1,2,1.0,10.0,False,0.06117725372314453
2425,0,Non-White,0,0,0,0,2,1.0,7.0,False,0.061297059059143066
788,1,White,0,0,0,0,2,0.0,2.0,False,0.06170964241027832
3646,1,White,0,0,0,0,2,0.0,2.0,False,0.06170964241027832
4776,1,Non-White,0,0,0,0,0,1.0,50.0,False,0.06205838918685913
2076,1,Non-White,0,0,0,0,1,1.0,29.0,False,0.06221252679824829
3759,1,White,0,0,0,0,1,1.0,29.0,False,0.06221252679824829
5608,1,White,0,0,0,0,1,1.0,30.0,False,0.06328368186950684
3295,1,White,0,0,0,0,2,1.0,9.0,False,0.06343817710876465
6145,1,White,1,0,0,0,5,1.0,31.0,False,-0.0639912486076355
4183,0,Non-White,1,0,0,0,13,1.0,39.0,True,-0.064059317111969
300,1,Non-White,0,0,0,1,2,1.0,51.0,True,-0.06473612785339355
4062,1,Non-White,0,0,0,0,4,0.0,0.0,True,-0.06490087509155273
3606,1,Non-White,1,0,0,0,11,1.0,79.0,True,-0.06582051515579224
4182,0,Non-White,1,0,0,0,13,1.0,2.0,False,0.06641095876693726
5768,1,White,1,0,0,0,2,1.0,91.0,False,-0.06662917137145996
5846,1,Non-White,1,0,0,0,6,0.0,1.0,False,-0.06665825843811035
5537,1,Non-White,1,0,0,0,6,1.0,6.0,False,-0.06695318222045898
855,1,White,1,0,0,0,6,0.0,0.0,False,-0.06742167472839355
3386,0,Non-White,1,0,0,0,6,0.0,0.0,False,-0.06742167472839355
3741,1,Non-White,0,0,0,0,4,1.0,2.0,True,-0.06749439239501953
4456,1,Non-White,0,0,0,0,4,1.0,1.0,True,-0.06825536489486694
2506,1,Non-White,1,0,0,0,6,1.0,4.0,False,-0.06847596168518066
5534,1,Non-White,1,0,0,0,13,1.0,4.0,False,0.06856971979141235
3369,1,White,1,0,0,0,6,1.0,3.0,False,-0.0692339539527893
5934,1,White,1,0,0,0,6,1.0,3.0,False,-0.0692339539527893
3875,1,Non-White,0,0,0,0,1,1.0,36.0,False,0.06974995136260986
3911,1,Non-White,1,0,0,0,6,1.0,2.0,False,-0.06998962163925171
1439,1,White,0,0,0,1,2,0.0,13.0,False,0.07020270824432373
91,1,White,1,0,0,0,1,1.0,107.0,False,-0.07053244113922119
484,1,Non-White,1,0,0,0,6,1.0,1.0,False,-0.07074308395385742
4035,1,Non-White,1,0,0,0,6,1.0,1.0,False,-0.07074308395385742
3925,1,Non-White,1,0,0,0,6,1.0,1.0,False,-0.07074308395385742
15,1,White,1,0,0,0,6,1.0,1.0,False,-0.07074308395385742
5166,1,White,1,0,0,0,6,1.0,1.0,False,-0.07074308395385742
4027,1,Non-White,1,0,0,0,6,1.0,1.0,False,-0.07074308395385742
2774,0,Non-White,1,0,0,0,6,1.0,1.0,False,-0.07074308395385742
1528,1,White,1,0,0,0,6,1.0,1.0,False,-0.07074308395385742
4233,0,Non-White,1,0,0,0,6,1.0,1.0,False,-0.07074308395385742
1661,1,White,0,0,0,0,1,1.0,37.0,False,0.07083398103713989
3612,0,Non-White,0,0,0,2,3,1.0,1.0,False,0.07090330123901367
5743,1,Non-White,0,0,0,0,2,1.0,16.0,False,0.07099020481109619
736,1,White,0,0,0,0,1,23.0,2.0,False,-0.07103794813156128
3164,1,White,1,0,0,0,0,1.0,127.0,False,-0.07139217853546143
527,0,White,0,0,0,0,2,2.0,22.0,False,0.07165694236755371
5328,1,White,0,0,0,0,0,0.0,54.0,False,0.07218283414840698
3678,1,White,0,0,0,0,1,23.0,0.0,False,-0.07253599166870117
1986,1,Non-White,0,0,0,0,1,26.0,16.0,False,-0.0726538896560669
3899,0,Non-White,0,0,0,0,2,1.0,18.0,False,0.07316422462463379
3821,1,White,0,0,0,1,1,23.0,2.0,False,-0.07336509227752686
1491,0,Non-White,0,0,0,0,0,1.0,61.0,False,0.07393985986709595
1721,1,Non-White,0,0,0,1,3,1.0,1.0,False,0.07428878545761108
1109,1,Non-White,0,0,0,0,11,0.0,1.0,True,0.07473599910736084
1159,1,White,1,0,0,0,10,18.0,2.0,False,-0.07520431280136108
2445,1,Non-White,0,0,0,0,3,1.0,12.0,True,-0.07584482431411743
3735,0,Non-White,0,0,0,0,3,1.0,0.0,False,0.076596200466156
3099,0,White,1,0,0,0,4,0.0,29.0,False,-0.07734900712966919
14,0,Non-White,0,0,0,0,3,1.0,1.0,False,0.07769137620925903
5389,1,White,0,0,0,0,3,1.0,1.0,False,0.07769137620925903
2692,1,Non-White,0,0,0,0,3,1.0,1.0,False,0.07769137620925903
5320,1,Non-White,0,0,0,0,3,1.0,1.0,False,0.07769137620925903
2507,1,Non-White,0,0,0,0,3,1.0,1.0,False,0.07769137620925903
105,0,Non-White,0,0,0,0,3,1.0,1.0,False,0.07769137620925903
3534,1,White,0,0,0,0,3,1.0,1.0,False,0.07769137620925903
4156,1,Non-White,0,0,0,0,3,1.0,1.0,False,0.07769137620925903
2744,1,Non-White,0,0,0,0,3,1.0,1.0,False,0.07769137620925903
1187,0,Non-White,0,0,0,0,3,1.0,1.0,False,0.07769137620925903
1282,1,Non-White,0,0,0,0,3,1.0,1.0,False,0.07769137620925903
4173,1,Non-White,1,1,0,0,5,0.0,0.0,False,0.07803195714950562
335,1,Non-White,1,0,0,0,5,1.0,12.0,False,-0.07825618982315063
5680,1,Non-White,0,0,0,0,3,1.0,8.0,True,-0.07877296209335327
1739,1,Non-White,0,0,0,0,3,1.0,2.0,False,0.07878834009170532
3383,0,Non-White,0,0,0,0,3,1.0,2.0,False,0.07878834009170532
1623,1,Non-White,0,0,0,0,3,1.0,7.0,True,-0.07949930429458618
2167,1,Non-White,1,0,0,0,22,1.0,1.0,True,0.07953226566314697
2509,1,Non-White,0,0,0,0,3,1.0,3.0,False,0.0798870325088501
2372,1,Non-White,0,0,0,2,3,0.0,7.0,True,-0.08010637760162354
4348,1,Non-White,0,0,0,0,3,1.0,6.0,True,-0.0802234411239624
3093,1,White,0,0,0,1,1,1.0,49.0,False,0.080547034740448
685,1,Non-White,0,0,0,0,3,0.0,0.0,True,-0.08066695928573608
1547,1,Non-White,0,0,0,0,3,1.0,4.0,False,0.08098745346069336
443,1,White,0,0,0,0,4,5.0,5.0,False,0.08164876699447632
5982,1,Non-White,1,0,0,0,2,0.0,65.0,False,-0.08190649747848511
1280,1,White,1,0,0,0,11,1.0,57.0,True,-0.08214312791824341
4094,1,White,1,0,0,0,5,0.0,1.0,False,-0.08231371641159058
2706,0,Non-White,0,0,0,0,3,1.0,3.0,True,-0.08238202333450317
5929,1,White,0,0,0,0,3,0.0,0.0,False,0.08251535892486572
2485,1,Non-White,0,0,0,0,1,28.0,13.0,False,-0.08271729946136475
96,1,Non-White,1,0,0,0,5,0.0,0.0,False,-0.08302891254425049
2648,1,Non-White,1,0,0,0,5,0.0,0.0,False,-0.08302891254425049
4188,1,Non-White,0,0,0,0,3,1.0,2.0,True,-0.08309704065322876
2020,0,Non-White,0,0,0,0,3,1.0,2.0,True,-0.08309704065322876
525,0,White,0,0,0,0,3,1.0,6.0,False,0.08319342136383057
5657,1,Non-White,0,0,0,0,3,1.0,6.0,False,0.08319342136383057
1238,0,White,0,0,0,0,3,1.0,6.0,False,0.08319342136383057
5815,1,Non-White,0,0,0,0,1,26.0,1.0,False,-0.08359378576278687
1954,1,Non-White,0,0,0,0,3,0.0,1.0,False,0.08361995220184326
6109,1,White,0,0,0,0,3,0.0,1.0,False,0.08361995220184326
4624,1,Non-White,0,0,0,0,3,1.0,1.0,True,-0.08380979299545288
1662,1,Non-White,0,0,0,0,3,1.0,1.0,True,-0.08380979299545288
5279,1,Non-White,0,0,0,0,3,1.0,1.0,True,-0.08380979299545288
1004,1,White,0,0,0,0,3,1.0,1.0,True,-0.08380979299545288
5554,1,White,0,0,0,1,2,1.0,25.0,True,-0.08399194478988647
3196,1,Non-White,1,0,0,0,5,1.0,4.0,False,-0.08401644229888916
2605,1,White,1,0,0,0,5,1.0,4.0,False,-0.08401644229888916
6016,1,Non-White,1,0,0,1,5,1.0,7.0,False,-0.08409619331359863
2979,1,Non-White,1,0,0,0,5,1.0,3.0,False,-0.08472627401351929
3179,0,Non-White,1,0,0,0,4,1.0,24.0,False,-0.08482837677001953
1587,1,Non-White,0,0,0,0,0,1.0,71.0,False,0.08492755889892578
3460,0,Non-White,0,0,0,0,3,1.0,8.0,False,0.08540612459182739
5641,1,Non-White,1,0,0,0,5,1.0,2.0,False,-0.08543384075164795
2243,1,Non-White,0,0,0,0,1,0.0,45.0,False,0.08551466464996338
5859,1,Non-White,0,0,0,0,5,9.0,9.0,False,0.08562827110290527
5653,1,Non-White,1,0,0,0,5,1.0,1.0,False,-0.0861392617225647
1311,1,White,1,0,0,0,5,1.0,1.0,False,-0.0861392617225647
2197,0,Non-White,1,0,0,0,5,1.0,1.0,False,-0.0861392617225647
5075,1,White,1,0,0,0,5,1.0,1.0,False,-0.0861392617225647
376,1,Non-White,1,0,0,0,5,1.0,1.0,False,-0.0861392617225647
4856,1,Non-White,1,0,0,0,5,1.0,1.0,False,-0.0861392617225647
6061,1,White,1,0,0,0,5,1.0,1.0,False,-0.0861392617225647
4874,1,White,1,0,0,0,5,1.0,1.0,False,-0.0861392617225647
6054,1,White,1,0,0,0,5,1.0,1.0,False,-0.0861392617225647
5249,1,Non-White,1,0,0,0,5,1.0,1.0,False,-0.0861392617225647
4951,0,Non-White,0,0,0,3,1,25.0,1.0,False,-0.08638995885848999
3900,0,Non-White,0,0,0,0,3,1.0,9.0,False,0.08651506900787354
3115,1,White,1,0,0,0,1,1.0,85.0,False,-0.08654457330703735
4376,0,Non-White,0,1,0,0,1,27.0,15.0,False,0.08666229248046875
2844,0,Non-White,0,0,1,0,2,16.0,1.0,False,0.08708399534225464
4378,1,Non-White,0,0,0,0,2,1.0,31.0,False,0.08746552467346191
4321,1,White,1,0,0,0,14,1.0,1.0,False,0.08847677707672119
1422,0,White,1,0,0,0,13,0.0,17.0,False,0.08874601125717163
3153,1,White,1,0,0,0,4,1.0,18.0,False,-0.08903825283050537
4911,1,White,1,0,0,0,3,1.0,39.0,False,-0.08913826942443848
823,1,White,0,0,0,0,2,1.0,14.0,True,-0.08953070640563965
583,0,Non-White,1,0,0,0,14,1.0,2.0,False,0.08959025144577026
1614,0,Non-White,1,0,0,0,14,1.0,2.0,False,0.08959025144577026
3634,1,White,0,0,0,0,1,1.0,35.0,True,-0.08963054418563843
5354,0,Non-White,0,0,0,0,2,1.0,33.0,False,0.08969122171401978
5872,1,Non-White,1,0,0,0,5,2.0,1.0,False,-0.08989959955215454
1444,1,White,1,0,0,0,1,1.0,80.0,False,-0.09003108739852905
408,1,Non-White,1,0,0,0,0,1.0,101.0,False,-0.09013068675994873
427,1,White,1,0,0,0,1,0.0,74.0,False,-0.09045541286468506
4441,1,Non-White,1,0,0,0,3,1.0,37.0,False,-0.09052300453186035
4809,1,Non-White,0,0,0,3,4,1.0,1.0,False,0.09075272083282471
6032,1,Non-White,0,0,0,0,4,3.0,3.0,False,0.09138268232345581
828,1,Non-White,0,0,0,0,6,18.0,18.0,True,-0.09159040451049805
964,0,Non-White,1,0,0,0,14,1.0,4.0,False,0.09182214736938477
6000,0,White,1,0,0,0,3,1.0,35.0,False,-0.09189879894256592
2259,1,White,0,0,0,1,2,1.0,13.0,True,-0.09236282110214233
5238,0,Non-White,1,0,0,0,3,1.0,34.0,False,-0.0925832986831665
5760,1,Non-White,1,0,0,0,1,1.0,76.0,False,-0.09278005361557007
1185,0,Non-White,1,0,0,0,14,1.0,5.0,False,0.09294050931930542
3563,1,Non-White,0,0,0,0,1,1.0,30.0,True,-0.09306758642196655
4475,1,Non-White,1,0,0,0,14,0.0,0.0,False,0.09337252378463745
1740,1,Non-White,0,0,0,0,2,0.0,3.0,True,-0.0933879017829895
6021,1,White,1,0,0,0,5,3.0,1.0,False,-0.09359502792358398
4367,1,White,0,0,0,0,1,1.0,28.0,True,-0.09442692995071411
6153,1,White,0,0,0,0,2,0.0,1.0,True,-0.09474503993988037
1188,1,White,0,0,0,0,2,0.0,1.0,True,-0.09474503993988037
273,1,White,0,0,0,0,2,0.0,1.0,True,-0.09474503993988037
588,1,Non-White,0,0,0,0,2,1.0,6.0,True,-0.09500598907470703
6130,0,White,0,0,0,0,2,1.0,6.0,True,-0.09500598907470703
6047,1,Non-White,1,0,0,0,9,0.0,75.0,True,-0.09529262781143188
5017,1,Non-White,0,0,0,0,2,0.0,0.0,True,-0.09542030096054077
1657,1,Non-White,0,0,0,0,2,0.0,0.0,True,-0.09542030096054077
3539,1,White,0,0,0,0,2,0.0,0.0,True,-0.09542030096054077
192,1,Non-White,1,0,0,0,4,0.0,2.0,False,-0.09628844261169434
1146,1,White,1,0,0,0,4,0.0,2.0,False,-0.09628844261169434
5470,1,Non-White,0,0,0,0,2,1.0,4.0,True,-0.09635251760482788
4840,0,Non-White,0,0,0,0,1,30.0,4.0,False,-0.09641718864440918
337,1,White,1,0,0,0,4,1.0,7.0,False,-0.09654736518859863
4334,0,White,0,0,0,0,3,1.0,18.0,False,0.09656894207000732
2754,1,White,1,0,0,0,4,0.0,1.0,False,-0.09695863723754883
3621,1,White,1,0,0,0,4,0.0,1.0,False,-0.09695863723754883
3600,1,Non-White,1,0,0,0,4,0.0,1.0,False,-0.09695863723754883
1369,0,Non-White,1,0,0,0,12,1.0,51.0,False,0.09710586071014404
1436,0,Non-White,0,0,1,0,4,27.0,27.0,False,0.09719330072402954
4002,1,Non-White,0,0,0,0,0,1.0,45.0,True,-0.09721505641937256
1799,1,White,1,0,0,0,1,1.0,69.0,False,-0.09750521183013916
4099,1,White,0,0,0,1,2,0.0,0.0,True,-0.09750759601593018
4157,1,Non-White,0,0,0,1,2,0.0,0.0,True,-0.09750759601593018
1118,1,Non-White,1,0,0,0,4,0.0,0.0,False,-0.09762662649154663
1554,0,Non-White,0,0,0,0,2,1.0,2.0,True,-0.09769028425216675
433,1,Non-White,0,0,0,0,2,1.0,2.0,True,-0.09769028425216675
4299,1,Non-White,1,0,0,0,4,1.0,5.0,False,-0.09788382053375244
4771,0,White,1,0,0,0,3,1.0,242.0,False,0.09789824485778809
66,1,Non-White,0,0,0,0,1,0.0,17.0,True,-0.09819501638412476
4134,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.09835577011108398
1267,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.09835577011108398
5363,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.09835577011108398
3864,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.09835577011108398
4055,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.09835577011108398
4149,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.09835577011108398
135,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.09835577011108398
3195,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.09835577011108398
4097,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.09835577011108398
651,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.09835577011108398
5876,1,White,0,0,0,0,2,1.0,1.0,True,-0.09835577011108398
1171,1,White,0,0,0,0,1,1.0,22.0,True,-0.09845143556594849
2088,1,White,1,0,0,0,4,1.0,2.0,False,-0.09987205266952515
2327,1,White,1,0,0,0,4,1.0,2.0,False,-0.09987205266952515
750,1,Non-White,1,0,0,0,4,1.0,2.0,False,-0.09987205266952515
2239,0,Non-White,0,0,0,1,12,1.0,11.0,True,0.09988570213317871
2681,1,White,1,0,0,0,3,1.0,23.0,False,-0.09996694326400757
660,1,Non-White,1,0,0,0,4,1.0,1.0,False,-0.10053032636642456
6125,1,Non-White,1,0,0,0,4,1.0,1.0,False,-0.10053032636642456
618,0,Non-White,1,0,0,0,4,1.0,1.0,False,-0.10053032636642456
5944,1,White,1,0,0,0,4,1.0,1.0,False,-0.10053032636642456
5472,1,Non-White,1,0,0,0,4,1.0,1.0,False,-0.10053032636642456
5805,1,Non-White,1,0,0,0,4,1.0,1.0,False,-0.10053032636642456
973,1,White,1,0,0,0,4,1.0,1.0,False,-0.10053032636642456
1855,0,Non-White,1,0,0,0,4,1.0,1.0,False,-0.10053032636642456
4004,1,Non-White,1,0,0,0,4,1.0,1.0,False,-0.10053032636642456
1801,1,Non-White,1,0,0,0,4,1.0,1.0,False,-0.10053032636642456
4685,0,Non-White,1,0,0,0,13,1.0,33.0,False,0.10065096616744995
5393,1,White,1,0,0,0,9,1.0,118.0,False,0.10113012790679932
1509,1,White,1,0,0,0,4,1.0,0.0,False,-0.10118645429611206
1712,1,Non-White,0,0,0,0,4,1.0,1.0,False,0.10124170780181885
4679,0,Non-White,0,0,0,0,4,1.0,1.0,False,0.10124170780181885
2385,0,Non-White,0,0,0,0,4,1.0,1.0,False,0.10124170780181885
5085,1,White,0,0,0,0,2,2.0,2.0,True,-0.10124897956848145
3390,1,Non-White,1,0,0,0,0,1.0,84.0,False,-0.1015634536743164
276,1,White,0,0,0,0,2,2.0,1.0,True,-0.10190272331237793
3142,1,White,1,0,0,0,2,1.0,41.0,False,-0.10202831029891968
4336,1,Non-White,0,0,0,0,0,0.0,32.0,True,-0.10223925113677979
1242,1,Non-White,0,0,0,1,4,1.0,5.0,False,0.10224640369415283
3838,1,Non-White,0,0,0,0,4,1.0,2.0,False,0.10237324237823486
3894,1,Non-White,0,0,0,0,4,1.0,2.0,False,0.10237324237823486
5700,1,Non-White,0,0,0,0,1,1.0,16.0,True,-0.10239684581756592
1170,1,Non-White,0,0,0,1,4,0.0,0.0,False,0.102683424949646
5364,0,White,0,0,0,0,4,1.0,3.0,False,0.10350632667541504
2364,0,Non-White,1,0,0,0,0,1.0,81.0,False,-0.10351496934890747
396,1,Non-White,1,0,0,0,12,1.0,4.0,True,-0.10384607315063477
1889,1,White,1,0,0,0,6,10.0,2.0,False,-0.10390901565551758
1676,1,Non-White,1,0,0,0,4,2.0,1.0,False,-0.10403847694396973
4009,1,Non-White,1,0,0,0,3,0.0,11.0,False,-0.10427844524383545
1010,1,White,1,0,0,0,0,1.0,78.0,False,-0.10544687509536743
5343,0,White,0,0,0,0,1,1.0,11.0,True,-0.1056244969367981
241,1,White,1,0,0,0,3,1.0,14.0,False,-0.10581040382385254
3365,1,Non-White,1,0,0,0,4,3.0,3.0,False,-0.10621148347854614
652,0,Non-White,0,0,0,0,4,0.0,0.0,False,0.10621589422225952
1276,1,White,0,0,0,0,4,0.0,0.0,False,0.10621589422225952
3057,1,Non-White,0,0,0,0,4,0.0,0.0,False,0.10621589422225952
1822,0,Non-White,0,0,0,0,4,0.0,0.0,False,0.10621589422225952
6134,1,Non-White,0,0,0,2,1,1.0,16.0,True,-0.10640650987625122
942,0,White,0,0,0,2,4,10.0,1.0,True,-0.1064329743385315
3169,1,Non-White,1,0,0,0,3,1.0,13.0,False,-0.10644882917404175
