,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree,influences
3839,0,White,1,0,0,0,0,1.0,1.0,False,0.10723123
5500,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
2910,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
3683,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
4759,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
5182,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
4614,1,White,1,0,0,0,0,1.0,1.0,False,0.10723123
4268,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
509,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
4424,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
2053,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
5591,1,White,1,0,0,0,0,1.0,1.0,False,0.10723123
1926,1,White,1,0,0,0,0,1.0,1.0,False,0.10723123
1061,1,White,1,0,0,0,0,1.0,1.0,False,0.10723123
4689,1,White,1,0,0,0,0,1.0,1.0,False,0.10723123
3301,1,White,1,0,0,0,0,1.0,1.0,False,0.10723123
5267,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
3729,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
5789,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
4798,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
5487,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
2172,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
3733,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
901,1,White,1,0,0,0,0,1.0,1.0,False,0.10723123
5102,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
2346,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
4021,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
222,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
3817,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
1863,1,White,1,0,0,0,0,1.0,1.0,False,0.10723123
5481,1,White,1,0,0,0,0,1.0,1.0,False,0.10723123
4277,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
4969,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
5503,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.10723123
4889,1,White,1,0,0,0,0,1.0,1.0,False,0.10723123
2377,0,Non-White,1,0,0,0,0,1.0,2.0,False,0.10769889
229,1,Non-White,1,0,0,0,0,1.0,2.0,False,0.10769889
4943,1,White,1,0,0,0,0,1.0,2.0,False,0.10769889
4486,1,Non-White,1,0,0,0,0,1.0,2.0,False,0.10769889
87,1,White,1,0,0,0,0,1.0,2.0,False,0.10769889
2830,1,White,1,0,0,0,0,1.0,2.0,False,0.10769889
1730,1,Non-White,1,0,0,0,0,1.0,2.0,False,0.10769889
3902,1,Non-White,1,0,0,0,0,1.0,2.0,False,0.10769889
5232,1,Non-White,1,0,0,0,0,1.0,2.0,False,0.10769889
550,0,Non-White,1,0,0,0,0,1.0,2.0,False,0.10769889
1562,1,Non-White,1,0,0,0,0,1.0,2.0,False,0.10769889
4884,1,White,1,0,0,0,0,1.0,3.0,False,0.10816842
617,1,Non-White,1,0,0,0,0,1.0,3.0,False,0.10816842
3706,1,Non-White,1,0,0,0,0,1.0,3.0,False,0.10816842
5218,1,White,1,0,0,0,0,1.0,3.0,False,0.10816842
4589,1,Non-White,1,0,0,0,0,1.0,3.0,False,0.10816842
3149,1,White,1,0,0,0,0,1.0,3.0,False,0.10816842
2669,1,Non-White,1,0,0,0,0,1.0,4.0,False,0.10863975
4494,1,White,1,0,0,0,0,1.0,4.0,False,0.10863975
5026,1,Non-White,1,0,0,0,0,1.0,4.0,False,0.10863975
3581,1,White,1,0,0,0,5,20.0,1.0,False,0.10882267
741,1,Non-White,1,0,0,0,0,1.0,5.0,False,0.1091128
2312,1,White,1,0,0,0,0,1.0,5.0,False,0.1091128
667,1,Non-White,1,0,0,0,0,1.0,5.0,False,0.1091128
3750,1,White,1,0,0,0,0,1.0,5.0,False,0.1091128
2703,1,Non-White,1,0,0,0,0,0.0,0.0,False,0.109295875
1485,1,Non-White,1,0,0,0,0,0.0,0.0,False,0.109295875
2071,1,Non-White,1,0,0,0,0,0.0,0.0,False,0.109295875
6039,1,White,1,0,0,0,0,0.0,0.0,False,0.109295875
684,1,Non-White,1,0,0,0,0,0.0,0.0,False,0.109295875
1154,1,White,1,0,0,0,0,0.0,0.0,False,0.109295875
3429,1,White,1,0,0,0,0,0.0,0.0,False,0.109295875
3792,1,White,1,0,0,0,0,0.0,0.0,False,0.109295875
3398,1,White,1,0,0,0,0,0.0,0.0,False,0.109295875
2788,1,Non-White,1,0,0,0,0,1.0,6.0,False,0.10958773
3786,1,White,1,0,0,0,0,1.0,6.0,False,0.10958773
864,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.10977143
4471,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.10977143
4164,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.10977143
1316,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.10977143
1658,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.10977143
5643,1,White,1,0,0,0,0,0.0,1.0,False,0.10977143
1989,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.10977143
3492,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.10977143
5886,1,White,1,0,0,0,0,0.0,1.0,False,0.10977143
3085,1,White,1,0,0,0,1,4.0,2.0,False,0.11005771
169,1,White,1,0,0,0,1,4.0,2.0,False,0.11005771
2546,1,White,1,0,0,0,0,1.0,7.0,False,0.1100643
142,1,White,1,0,0,0,0,0.0,2.0,False,0.110248834
3886,1,Non-White,1,0,0,0,0,0.0,2.0,False,0.110248834
2026,1,White,1,0,0,0,0,0.0,2.0,False,0.110248834
312,1,White,1,0,0,0,0,1.0,8.0,False,0.110542804
3391,1,White,1,0,0,0,6,23.0,1.0,False,0.111202836
1,1,Non-White,1,0,0,0,0,1.0,10.0,False,0.11150527
2116,1,White,0,0,0,0,2,18.0,15.0,True,0.11213735
6043,1,Non-White,1,0,0,0,1,3.0,1.0,False,0.11216974
5737,1,Non-White,1,0,0,0,1,3.0,1.0,False,0.11216974
275,1,Non-White,1,0,0,0,0,1.0,12.0,False,0.11247486
3967,1,Non-White,1,0,0,0,0,0.0,7.0,False,0.11266282
3212,1,Non-White,1,0,0,0,9,1.0,1.0,True,0.11347923
1193,1,Non-White,0,0,0,0,1,11.0,2.0,True,0.11387569
407,1,White,1,0,0,0,1,2.0,0.0,False,0.1143167
2569,1,Non-White,1,0,0,0,1,0.0,167.0,True,0.11457935
4139,1,White,1,0,0,0,1,2.0,1.0,False,0.11481112
3651,1,White,1,0,0,0,1,2.0,1.0,False,0.11481112
159,1,Non-White,1,0,0,0,3,10.0,2.0,False,0.11491045
969,1,White,1,0,0,0,0,0.0,13.0,False,0.11562008
2301,0,Non-White,1,0,0,0,9,0.0,1.0,True,0.1161474
4312,1,White,0,0,0,0,0,6.0,1.0,True,0.11625099
582,1,Non-White,1,0,1,0,4,1.0,2.0,True,0.11631742
95,1,White,1,0,0,0,0,0.0,15.0,False,0.11662057
5690,1,White,1,0,0,0,0,1.0,21.0,False,0.11692926
1814,1,White,1,0,0,0,1,1.0,1.0,False,0.117506176
2769,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
4839,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
4567,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
1743,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
2008,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
1089,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
5926,1,White,1,0,0,0,1,1.0,1.0,False,0.117506176
5783,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
3276,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
1270,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
4913,1,White,1,0,0,0,1,1.0,1.0,False,0.117506176
3145,1,White,1,0,0,0,1,1.0,1.0,False,0.117506176
5070,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
5469,0,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
3232,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
6099,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
6057,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
3214,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
3003,1,White,1,0,0,0,1,1.0,1.0,False,0.117506176
119,1,White,1,0,0,0,1,1.0,1.0,False,0.117506176
3994,1,White,1,0,0,0,1,1.0,1.0,False,0.117506176
1996,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.117506176
1484,1,White,1,0,0,0,1,1.0,1.0,False,0.117506176
1656,1,White,1,0,0,0,9,0.0,4.0,True,0.11765686
524,1,Non-White,1,0,0,0,9,0.0,4.0,True,0.11765686
2853,1,Non-White,1,0,0,0,1,1.0,2.0,False,0.11801258
946,1,White,1,0,0,0,1,1.0,2.0,False,0.11801258
2238,1,Non-White,1,0,0,0,1,1.0,2.0,False,0.11801258
1373,1,Non-White,1,0,0,0,1,1.0,2.0,False,0.11801258
613,1,Non-White,1,0,0,0,1,1.0,2.0,False,0.11801258
352,1,Non-White,1,0,0,0,1,1.0,2.0,False,0.11801258
2097,0,Non-White,1,0,0,0,1,1.0,2.0,False,0.11801258
3253,1,Non-White,1,0,0,0,0,3.0,34.0,False,0.118055224
4016,1,White,1,0,0,1,1,0.0,0.0,False,0.118151575
1902,1,Non-White,1,0,0,0,2,5.0,3.0,False,0.118317366
763,1,White,1,0,0,0,1,1.0,3.0,False,0.118520856
3132,1,White,1,0,0,0,1,1.0,3.0,False,0.118520856
3488,1,Non-White,1,0,0,0,1,1.0,5.0,False,0.1195429
5103,1,White,1,0,0,0,1,1.0,5.0,False,0.1195429
1968,1,Non-White,1,0,0,0,1,1.0,5.0,False,0.1195429
957,1,Non-White,1,0,0,0,1,0.0,0.0,False,0.11974093
2966,1,White,1,0,0,0,1,0.0,0.0,False,0.11974093
3616,1,Non-White,1,0,0,0,1,0.0,0.0,False,0.11974093
1951,1,White,1,0,0,0,2,4.0,1.0,False,0.120049626
3284,1,Non-White,1,0,0,0,4,12.0,2.0,False,0.12015289
743,1,White,1,0,0,0,0,0.0,22.0,False,0.12018132
548,1,White,1,0,0,0,1,0.0,1.0,False,0.12025562
867,1,Non-White,1,0,0,0,1,0.0,1.0,False,0.12025562
3372,1,Non-White,1,0,0,0,0,1.0,28.0,False,0.12049809
1660,1,White,1,0,0,0,0,1.0,28.0,False,0.12049809
4022,1,White,1,0,0,0,1,1.0,7.0,False,0.12057251
3889,1,White,1,0,0,0,2,4.0,3.0,False,0.12108296
2022,1,White,1,0,0,0,0,1.0,30.0,False,0.121534824
2686,1,Non-White,0,0,0,0,0,4.0,1.0,True,0.12175384
5126,1,Non-White,0,0,0,0,0,4.0,1.0,True,0.12175384
2972,1,White,1,0,0,0,7,23.0,1.0,False,0.12180415
5378,1,Non-White,0,0,0,5,0,1.0,1.0,True,0.122065514
2868,1,White,1,0,0,0,2,3.0,0.0,False,0.12232569
2006,1,White,1,0,0,0,0,0.0,28.0,False,0.12330726
3250,1,Non-White,1,0,0,0,10,1.0,1.0,True,0.12426591
1459,1,Non-White,0,0,0,0,0,3.0,1.0,True,0.12458795
2795,1,White,1,0,0,2,2,1.0,1.0,False,0.12525752
2473,1,White,0,0,0,3,0,1.0,1.0,True,0.12535286
584,1,White,1,0,0,0,2,2.0,1.0,False,0.1257056
3064,1,White,1,0,0,0,1,1.0,17.0,False,0.12583518
4178,0,Non-White,1,0,0,0,1,1.0,17.0,False,0.12583518
4733,0,White,1,0,0,1,2,1.0,1.0,False,0.12692815
2810,1,White,0,0,0,0,0,2.0,0.0,True,0.12693718
1124,1,White,1,0,0,0,0,0.0,35.0,False,0.12704158
2690,1,White,1,0,0,0,10,0.0,1.0,True,0.12714961
5747,1,Non-White,0,0,0,0,0,2.0,1.0,True,0.12747797
2639,1,White,0,0,0,0,0,2.0,1.0,True,0.12747797
5809,1,Non-White,0,0,0,0,0,2.0,1.0,True,0.12747797
3096,1,Non-White,0,0,0,0,0,2.0,1.0,True,0.12747797
3130,1,White,0,0,0,0,0,2.0,1.0,True,0.12747797
1054,0,White,0,0,0,0,0,2.0,1.0,True,0.12747797
6027,1,Non-White,0,0,0,0,0,2.0,1.0,True,0.12747797
2739,1,White,1,0,0,0,0,0.0,36.0,False,0.12758276
4407,1,White,1,0,0,0,1,0.0,15.0,False,0.12766081
2929,1,Non-White,1,0,0,0,9,1.0,29.0,True,0.12794644
1415,1,White,1,0,0,0,1,1.0,21.0,False,0.12799433
4168,0,White,0,0,0,0,0,2.0,2.0,True,0.12802073
3826,1,Non-White,1,1,0,0,2,1.0,1.0,True,0.12818977
1390,1,Non-White,1,0,0,0,2,1.0,1.0,False,0.12861755
5675,1,Non-White,1,0,0,0,2,1.0,1.0,False,0.12861755
2911,1,White,1,0,0,0,2,1.0,1.0,False,0.12861755
1689,0,Non-White,1,0,0,0,2,1.0,1.0,False,0.12861755
4353,1,White,1,0,0,0,2,1.0,1.0,False,0.12861755
3968,1,White,1,0,0,0,2,1.0,1.0,False,0.12861755
3662,1,Non-White,1,0,0,0,2,1.0,1.0,False,0.12861755
1219,1,White,1,0,0,0,2,1.0,1.0,False,0.12861755
2906,0,White,1,0,0,0,2,1.0,1.0,False,0.12861755
5705,1,Non-White,1,0,0,0,2,1.0,1.0,False,0.12861755
1693,1,Non-White,1,0,0,0,2,1.0,1.0,False,0.12861755
2045,1,Non-White,1,0,0,0,2,1.0,1.0,False,0.12861755
1868,1,White,1,0,0,0,2,1.0,1.0,False,0.12861755
2219,1,White,1,0,0,0,2,1.0,1.0,False,0.12861755
4611,1,White,1,0,0,0,2,1.0,1.0,False,0.12861755
3490,1,Non-White,1,0,0,0,2,1.0,1.0,False,0.12861755
3453,1,White,1,0,0,0,2,1.0,1.0,False,0.12861755
4420,1,Non-White,1,0,0,0,2,1.0,1.0,False,0.12861755
902,1,Non-White,1,0,0,0,2,1.0,1.0,False,0.12861755
3835,1,White,1,0,0,0,2,1.0,1.0,False,0.12861755
810,1,White,1,0,0,0,2,1.0,1.0,False,0.12861755
5082,1,Non-White,0,0,0,1,0,1.0,1.0,True,0.12871507
6137,1,Non-White,0,0,0,1,0,1.0,1.0,True,0.12871507
4126,1,Non-White,0,0,0,1,0,1.0,1.0,True,0.12871507
4894,1,Non-White,0,0,0,1,0,1.0,1.0,True,0.12871507
3045,1,White,1,0,0,0,2,1.0,2.0,False,0.12916452
3345,1,White,1,0,0,0,2,1.0,2.0,False,0.12916452
3027,1,Non-White,1,0,0,0,2,1.0,2.0,False,0.12916452
881,1,White,1,0,0,0,2,1.0,2.0,False,0.12916452
2501,1,Non-White,0,0,0,2,0,0.0,0.0,True,0.12941253
1725,1,Non-White,1,0,0,0,2,1.0,3.0,False,0.12971333
4089,1,Non-White,1,0,0,0,2,1.0,3.0,False,0.12971333
3847,1,Non-White,1,0,0,0,0,0.0,40.0,False,0.12976718
1235,1,White,1,1,0,0,2,1.0,4.0,True,0.12983176
1807,1,White,0,0,0,0,0,1.0,0.0,True,0.12987313
3782,0,White,0,0,0,0,0,1.0,0.0,True,0.12987313
5384,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
5228,0,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
2310,0,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
503,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
5667,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
112,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
5604,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
4435,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
5955,0,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
674,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
4242,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
1909,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
2031,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
1025,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
5948,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
4801,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
242,0,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
4396,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
1617,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
6165,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
5606,0,White,0,0,0,0,0,1.0,1.0,True,0.13042459
5213,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
415,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
4855,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
5749,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
2606,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
5583,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
574,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
1126,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
4895,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
5601,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
570,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
2164,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
3059,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
5796,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
3573,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
5702,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
5830,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
2611,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
2144,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
4227,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
4325,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
4054,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
2001,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
2941,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
824,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
3188,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
1435,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
5471,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
998,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
5827,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
1529,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
3304,1,White,0,0,0,0,0,1.0,1.0,True,0.13042459
430,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.13042459
3077,1,Non-White,0,0,0,0,1,5.0,2.0,True,0.13075653
3385,1,White,1,0,0,0,2,1.0,5.0,False,0.13081697
5419,1,White,0,0,0,0,0,1.0,2.0,True,0.13097793
5950,1,White,0,0,0,0,0,1.0,2.0,True,0.13097793
2790,1,White,0,0,0,0,0,1.0,2.0,True,0.13097793
4593,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.13097793
3213,1,White,0,0,0,0,0,1.0,2.0,True,0.13097793
4550,1,White,0,0,0,0,0,1.0,2.0,True,0.13097793
291,0,Non-White,0,0,0,0,0,1.0,2.0,True,0.13097793
627,1,White,0,0,0,0,0,1.0,2.0,True,0.13097793
1151,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.13097793
1911,1,Non-White,1,0,0,0,2,0.0,0.0,False,0.13103089
175,1,Non-White,0,0,0,0,0,1.0,3.0,True,0.13153332
3751,1,White,0,0,0,0,0,1.0,3.0,True,0.13153332
224,1,Non-White,1,0,0,0,2,0.0,1.0,False,0.13158643
3564,1,Non-White,1,0,0,0,2,0.0,1.0,False,0.13158643
4232,1,Non-White,1,0,0,0,2,0.0,1.0,False,0.13158643
3341,1,White,1,0,0,0,2,0.0,1.0,False,0.13158643
4573,1,Non-White,1,0,0,0,1,0.0,23.0,False,0.13206351
1008,0,Non-White,0,0,0,0,0,1.0,4.0,True,0.1320906
6159,1,Non-White,0,0,0,0,0,1.0,5.0,True,0.13264993
2898,0,Non-White,0,0,0,0,0,1.0,5.0,True,0.13264993
5697,1,Non-White,0,0,0,0,0,1.0,5.0,True,0.13264993
4623,1,White,0,0,0,0,0,0.0,0.0,True,0.13286638
4937,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.13286638
1549,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.13286638
2586,1,White,0,0,0,0,0,0.0,0.0,True,0.13286638
6074,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.13286638
436,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.13286638
3760,0,White,0,0,0,0,0,0.0,0.0,True,0.13286638
346,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.13286638
1681,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.13286638
1713,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.13286638
4592,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.13286638
2168,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.13286638
3396,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.13286638
2957,1,White,0,0,0,0,0,0.0,0.0,True,0.13286638
4901,1,White,0,0,0,0,0,0.0,0.0,True,0.13286638
5134,1,White,1,0,0,0,2,1.0,9.0,False,0.13304797
5858,1,White,0,0,0,0,1,4.0,1.0,True,0.13320348
1290,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.13342842
2609,1,White,0,0,0,0,0,0.0,1.0,True,0.13342842
2578,1,White,0,0,0,0,0,0.0,1.0,True,0.13342842
2063,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.13342842
4732,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.13342842
5256,1,White,0,0,0,0,0,0.0,1.0,True,0.13342842
4814,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.13342842
1417,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.13342842
529,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.13342842
477,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.13342842
5315,1,White,0,0,0,0,0,0.0,1.0,True,0.13342842
5871,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.13342842
3932,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.13342842
5020,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.13342842
1024,0,Non-White,1,0,0,0,1,1.0,31.0,False,0.1335296
526,1,Non-White,0,0,0,0,0,1.0,8.0,True,0.13433993
1346,1,White,0,0,0,0,0,0.0,3.0,True,0.13455862
2028,1,White,1,0,0,0,0,1.0,54.0,False,0.13457873
1470,1,White,1,0,0,0,1,1.0,33.0,False,0.13466036
1903,0,White,0,0,0,0,0,1.0,9.0,True,0.13490716
4837,1,Non-White,1,0,0,0,2,0.0,7.0,False,0.1349614
4406,1,Non-White,1,0,0,0,11,1.0,0.0,True,0.13534266
1094,1,Non-White,1,0,0,0,2,0.0,8.0,False,0.13553086
5462,1,Non-White,0,0,0,0,1,3.0,0.0,True,0.13568881
1925,1,White,0,0,0,0,0,0.0,5.0,True,0.13569671
3120,1,Non-White,1,0,0,0,11,1.0,1.0,True,0.13591355
965,1,Non-White,0,0,0,0,0,1.0,12.0,True,0.13662106
3946,1,White,1,0,0,0,3,2.0,1.0,False,0.13746601
133,0,Non-White,1,0,0,0,4,7.0,7.0,False,0.13758981
6154,1,Non-White,1,0,0,0,8,0.0,62.0,True,0.13761148
4939,1,White,1,0,0,0,3,2.0,2.0,False,0.13804436
4384,1,White,0,0,0,2,1,1.0,0.0,True,0.13830659
5677,1,Non-White,1,0,0,0,1,0.0,34.0,False,0.13832492
5333,0,Non-White,0,0,0,0,0,1.0,15.0,True,0.13835311
1026,1,Non-White,1,0,0,1,3,1.0,1.0,False,0.13878393
4878,1,Non-White,1,0,0,0,1,1.0,41.0,False,0.13926423
2387,0,Non-White,0,0,0,0,1,2.0,1.0,True,0.13937661
4910,1,White,0,0,0,0,1,2.0,1.0,True,0.13937661
6010,1,Non-White,0,0,0,0,1,2.0,1.0,True,0.13937661
3514,1,White,1,0,0,0,0,1.0,63.0,False,0.13976446
3133,1,White,0,0,0,0,1,2.0,2.0,True,0.13996154
1987,1,White,0,0,0,0,0,0.0,13.0,True,0.14032984
1984,1,Non-White,1,0,0,0,3,1.0,1.0,False,0.14060467
2656,1,White,1,0,0,0,3,1.0,1.0,False,0.14060467
5416,1,Non-White,1,0,0,0,3,1.0,1.0,False,0.14060467
2201,1,White,1,0,0,0,3,1.0,1.0,False,0.14060467
4040,1,Non-White,1,0,0,0,3,1.0,1.0,False,0.14060467
3008,1,White,1,0,0,0,3,1.0,1.0,False,0.14060467
1755,1,Non-White,1,0,0,0,3,1.0,1.0,False,0.14060467
5110,0,Non-White,1,0,0,0,3,1.0,1.0,False,0.14060467
2460,1,Non-White,1,0,0,0,3,1.0,1.0,False,0.14060467
682,1,Non-White,1,0,0,0,3,1.0,1.0,False,0.14060467
3422,1,White,1,0,0,0,3,1.0,1.0,False,0.14060467
3268,1,Non-White,0,0,0,1,1,1.0,1.0,True,0.14070973
3267,1,White,1,0,0,0,3,1.0,2.0,False,0.1411939
5219,1,Non-White,1,0,0,0,3,1.0,2.0,False,0.1411939
2646,1,Non-White,1,0,0,0,3,1.0,2.0,False,0.1411939
6029,1,Non-White,0,0,0,0,0,1.0,20.0,True,0.14128041
5533,1,White,1,0,0,0,2,0.0,18.0,False,0.14133677
3656,0,Non-White,0,0,0,2,1,1.0,6.0,True,0.14182445
5951,1,White,0,0,0,0,0,1.0,21.0,True,0.14187199
4074,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
3707,1,White,0,0,0,0,1,1.0,1.0,True,0.14255124
5442,1,White,0,0,0,0,1,1.0,1.0,True,0.14255124
167,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
1746,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
1035,1,White,0,0,0,0,1,1.0,1.0,True,0.14255124
5108,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
2618,1,White,0,0,0,0,1,1.0,1.0,True,0.14255124
5564,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
4778,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
2768,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
2407,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
3355,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
3449,1,White,0,0,0,0,1,1.0,1.0,True,0.14255124
6013,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
5281,1,White,0,0,0,0,1,1.0,1.0,True,0.14255124
2131,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
3222,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
3778,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
5707,0,Non-White,0,0,0,0,1,1.0,1.0,True,0.14255124
