,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree,influences
2737,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
535,1,White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
4919,1,White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
5764,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
414,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
5651,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
5586,1,White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
5382,1,White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
1943,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
4248,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
282,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
3647,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
2510,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
86,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
2206,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
3869,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
5525,1,White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
5015,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
2924,1,White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
2235,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
6124,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
1575,0,White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
1523,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
4492,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
2444,0,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
1093,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
4128,1,White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
2093,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
551,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
4651,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
2039,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
1881,1,Non-White,0,0,0,0,1,1.0,1.0,False,-0.0376788553209888
4693,1,Non-White,0,1,0,0,1,1.0,1.0,True,-0.03772129640386268
1342,1,Non-White,1,0,1,0,6,0.0,1.0,False,-0.037747336762841144
3101,0,Non-White,0,0,4,0,14,1.0,180.0,False,0.03774915767252299
4464,1,White,0,0,0,0,0,0.0,15.0,False,-0.03777383146190427
5124,1,Non-White,0,0,0,0,0,0.0,15.0,False,-0.03777383146190427
1062,1,White,0,0,0,0,9,1.0,7.0,True,-0.0377916206236808
3679,1,Non-White,0,0,0,0,0,1.0,20.0,False,-0.03779463578969722
2134,1,White,0,0,0,0,9,0.0,1.0,True,-0.03782469213375972
5801,1,White,0,0,0,0,0,0.0,14.0,False,-0.03782770094536936
54,1,Non-White,0,0,0,1,1,1.0,1.0,False,-0.03784674192528126
5726,1,Non-White,0,0,0,1,1,1.0,1.0,False,-0.03784674192528126
1582,1,Non-White,0,0,0,1,1,1.0,1.0,False,-0.03784674192528126
3566,1,White,0,0,0,1,1,1.0,1.0,False,-0.03784674192528126
1758,1,White,0,0,0,0,0,1.0,19.0,False,-0.03784846396951824
380,0,Non-White,0,0,0,1,0,1.0,22.0,False,-0.03785449112434769
2123,1,White,0,0,0,0,1,2.0,1.0,False,-0.037968740181022476
5047,0,White,1,0,0,0,9,1.0,49.0,False,-0.03798375564424017
2655,1,White,0,0,0,2,1,1.0,1.0,False,-0.03801356098923492
3665,1,Non-White,0,0,0,2,1,1.0,1.0,False,-0.03801356098923492
6096,1,White,0,0,0,0,1,3.0,3.0,False,-0.038149326067261846
199,1,White,0,0,0,0,1,3.0,3.0,False,-0.038149326067261846
593,1,Non-White,0,0,0,0,10,6.0,6.0,True,-0.03815474319904055
5991,1,Non-White,1,0,0,1,11,0.0,1.0,False,-0.03816701038132653
4267,1,Non-White,1,0,0,1,11,0.0,0.0,False,-0.03822006014631718
2893,0,Non-White,1,0,0,0,11,1.0,1.0,False,-0.038287483579440895
3397,1,Non-White,1,0,0,0,11,1.0,1.0,False,-0.038287483579440895
3424,0,Non-White,1,0,0,0,11,1.0,1.0,False,-0.038287483579440895
1162,1,Non-White,0,0,0,0,0,0.0,5.0,False,-0.038307528555623804
4295,1,Non-White,0,0,0,0,0,1.0,10.0,False,-0.03832789760655242
809,1,Non-White,1,0,0,0,7,0.0,79.0,False,-0.03835029689044678
4880,1,Non-White,0,0,0,0,0,0.0,4.0,False,-0.038360279663495866
2750,0,Non-White,0,0,0,1,0,0.0,7.0,False,-0.03836617973018974
432,1,Non-White,0,0,0,0,7,1.0,38.0,True,-0.03839282375781217
6080,1,Non-White,0,0,0,0,0,0.0,3.0,False,-0.038412916392045915
3349,1,Non-White,0,0,0,0,0,0.0,3.0,False,-0.038412916392045915
1360,1,White,0,0,0,0,0,1.0,8.0,False,-0.03843320283568641
6113,1,Non-White,1,0,0,1,11,1.0,1.0,False,-0.03845140821110693
979,0,Non-White,0,0,0,0,0,0.0,2.0,False,-0.03846544191847734
2532,1,Non-White,0,0,0,0,0,1.0,7.0,False,-0.03848568388127038
2194,1,Non-White,0,0,0,2,0,1.0,13.0,False,-0.03849743000220052
353,1,Non-White,0,0,0,0,0,0.0,1.0,False,-0.03851785306558675
3947,0,White,0,0,0,0,0,0.0,1.0,False,-0.03851785306558675
1007,1,White,0,0,0,0,0,0.0,1.0,False,-0.03851785306558675
5437,1,Non-White,0,0,0,0,0,0.0,1.0,False,-0.03851785306558675
1535,1,White,0,0,0,0,0,0.0,1.0,False,-0.03851785306558675
5567,1,White,0,0,0,0,0,0.0,1.0,False,-0.03851785306558675
3948,1,Non-White,0,0,0,0,0,0.0,1.0,False,-0.03851785306558675
1576,0,Non-White,0,0,0,0,0,0.0,1.0,False,-0.03851785306558675
5305,1,White,0,0,0,0,0,0.0,1.0,False,-0.03851785306558675
5599,0,Non-White,0,0,0,0,0,0.0,1.0,False,-0.03851785306558675
3180,1,Non-White,0,0,0,0,0,0.0,1.0,False,-0.03851785306558675
278,1,White,0,0,0,0,1,4.0,1.0,False,-0.03853877177270171
710,0,Non-White,1,1,0,0,9,1.0,39.0,True,-0.038554124019478664
4575,1,White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
3227,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
3162,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
1339,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
5301,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
5613,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
3208,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
3509,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
2944,0,White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
128,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
4510,0,White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
5139,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
2923,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
43,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
1032,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
3901,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
6035,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
2940,0,White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
442,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
1831,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
39,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
4451,1,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
453,1,White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
934,0,Non-White,0,0,0,0,0,0.0,0.0,False,-0.038570149833374145
2333,1,White,0,0,0,0,0,1.0,5.0,False,-0.03859030283447229
5887,0,Non-White,0,0,0,0,0,1.0,5.0,False,-0.03859030283447229
226,1,Non-White,0,0,0,1,0,0.0,2.0,False,-0.03862816874446562
3753,1,Non-White,0,0,0,0,0,1.0,4.0,False,-0.03864244074209022
1921,1,Non-White,0,0,0,0,0,1.0,4.0,False,-0.03864244074209022
982,1,Non-White,0,0,0,0,0,1.0,4.0,False,-0.03864244074209022
5464,1,Non-White,0,0,0,0,0,1.0,4.0,False,-0.03864244074209022
4756,1,Non-White,0,0,0,0,0,1.0,4.0,False,-0.03864244074209022
1767,1,White,0,0,0,0,0,1.0,4.0,False,-0.03864244074209022
505,1,White,0,0,0,1,0,0.0,1.0,False,-0.03868022722199882
839,0,Non-White,0,0,0,1,0,0.0,1.0,False,-0.03868022722199882
4365,1,Non-White,0,0,0,1,0,0.0,1.0,False,-0.03868022722199882
1985,1,Non-White,1,0,0,0,7,1.0,78.0,False,-0.03868462129428618
5205,1,Non-White,0,0,0,0,0,1.0,3.0,False,-0.03869446427038614
1924,1,White,0,0,0,0,0,1.0,3.0,False,-0.03869446427038614
4075,1,Non-White,1,0,0,0,19,1.0,1.0,True,-0.038711227195467934
2189,1,Non-White,0,0,0,1,0,0.0,0.0,False,-0.03873216496580323
4692,1,Non-White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
6168,1,Non-White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
5445,1,Non-White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
3949,1,Non-White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
2332,1,Non-White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
5278,1,Non-White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
4783,1,White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
4061,1,White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
4127,1,Non-White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
4143,0,Non-White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
3650,1,White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
3110,1,Non-White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
5498,1,White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
1376,1,Non-White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
4333,1,Non-White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
2132,1,White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
5426,0,Non-White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
231,1,White,0,0,0,0,0,1.0,2.0,False,-0.03874637024215666
386,1,Non-White,1,0,0,0,5,1.0,119.0,False,-0.038751485539613384
3670,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
2180,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
5143,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
1355,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
2842,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
1274,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
2260,0,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
2212,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
2488,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
4118,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
3582,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
5807,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
5196,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
1852,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
4281,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
5758,0,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
2122,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
3404,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
6028,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
4413,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
4440,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
2970,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
3001,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
3556,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
3811,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
1393,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
832,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
805,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
2499,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
971,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
2764,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
1057,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
265,0,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
4104,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
774,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
610,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
6166,0,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
977,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
1286,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
5127,0,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
2429,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
2859,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
279,0,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
3479,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
5198,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
5729,0,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
3636,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
4175,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
5959,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
4419,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
165,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
3635,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
5719,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
1337,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
3401,1,White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
2801,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
2195,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
4722,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
564,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
4101,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
1514,1,Non-White,0,0,0,0,0,1.0,1.0,False,-0.03879816183460516
1328,1,Non-White,1,0,0,1,10,0.0,10.0,False,-0.038803582143587256
5371,1,Non-White,0,0,0,2,0,1.0,7.0,False,-0.03880975544977261
1203,1,Non-White,0,0,0,0,1,13.0,44.0,False,-0.038823366589092245
608,0,Non-White,0,0,0,0,1,6.0,6.0,False,-0.0388387792027336
451,1,White,0,0,0,0,0,1.0,0.0,False,-0.03884984222493504
144,1,Non-White,0,0,0,0,0,1.0,0.0,False,-0.03884984222493504
2396,0,White,0,0,0,0,0,1.0,0.0,False,-0.03884984222493504
3418,1,White,0,0,0,0,0,1.0,0.0,False,-0.03884984222493504
5025,1,White,0,0,1,1,3,0.0,0.0,True,-0.03890596116839973
2320,0,Non-White,0,0,0,1,0,1.0,2.0,False,-0.03890717486009443
5263,1,Non-White,1,0,0,0,10,1.0,10.0,False,-0.03892089720153269
1882,1,Non-White,0,0,0,1,0,1.0,1.0,False,-0.038958607428559944
5976,1,Non-White,0,0,0,1,0,1.0,1.0,False,-0.038958607428559944
1287,1,Non-White,0,0,0,1,0,1.0,1.0,False,-0.038958607428559944
543,1,Non-White,0,0,0,1,0,1.0,1.0,False,-0.038958607428559944
689,1,Non-White,0,0,0,1,0,1.0,1.0,False,-0.038958607428559944
3176,1,White,1,0,0,0,10,0.0,2.0,False,-0.039055016488203975
5616,1,White,0,0,0,0,0,2.0,1.0,False,-0.03907512500845467
5545,1,Non-White,0,0,0,0,0,2.0,1.0,False,-0.03907512500845467
3876,1,Non-White,0,0,0,0,0,2.0,1.0,False,-0.03907512500845467
5097,1,Non-White,0,0,0,0,0,2.0,1.0,False,-0.03907512500845467
4816,1,White,0,0,0,1,5,22.0,6.0,False,-0.03908079631650452
4403,1,Non-White,1,0,0,0,2,1.0,176.0,False,-0.03908252153794489
3338,1,Non-White,0,0,0,0,1,6.0,1.0,False,-0.0390955480718409
3640,1,Non-White,0,0,0,1,8,0.0,1.0,True,-0.0390970000537898
3075,1,Non-White,1,0,0,0,0,1.0,218.0,False,-0.039097235166840605
5401,0,Non-White,0,0,0,0,2,10.0,1.0,False,-0.0391159520720068
4383,0,Non-White,0,0,0,2,0,1.0,1.0,False,-0.039117925115311536
2315,1,Non-White,0,0,0,2,0,1.0,1.0,False,-0.039117925115311536
677,1,White,0,0,0,2,0,1.0,1.0,False,-0.039117925115311536
5065,1,Non-White,0,0,0,2,0,1.0,1.0,False,-0.039117925115311536
4797,1,White,1,0,0,0,10,1.0,6.0,False,-0.03912580140251354
233,0,Non-White,0,0,1,1,3,1.0,1.0,True,-0.039130687941326237
3626,1,White,1,0,0,0,13,13.0,7.0,False,-0.039135962098952426
4662,1,Non-White,0,0,0,0,8,1.0,1.0,True,-0.03921280276292194
2671,0,Non-White,0,0,1,0,3,2.0,1.0,True,-0.03924631272706858
5629,1,White,0,0,0,0,0,3.0,2.0,False,-0.03929816150917809
1100,1,White,0,0,0,0,0,3.0,2.0,False,-0.03929816150917809
2247,1,White,0,0,0,0,0,3.0,1.0,False,-0.039348701283491216
6090,1,Non-White,0,0,0,0,0,3.0,1.0,False,-0.039348701283491216
3966,1,White,0,0,0,0,0,3.0,1.0,False,-0.039348701283491216
2596,1,Non-White,0,0,0,0,0,3.0,1.0,False,-0.039348701283491216
2384,1,Non-White,0,0,0,0,0,3.0,1.0,False,-0.039348701283491216
3746,0,White,1,0,0,0,10,1.0,1.0,False,-0.03937930728374006
3173,1,Non-White,1,0,0,0,10,1.0,1.0,False,-0.03937930728374006
913,1,Non-White,1,0,0,0,10,1.0,1.0,False,-0.03937930728374006
2329,1,White,1,0,0,0,10,1.0,1.0,False,-0.03937930728374006
5577,1,Non-White,1,0,0,0,10,1.0,1.0,False,-0.03937930728374006
5607,1,Non-White,0,0,0,0,0,3.0,0.0,False,-0.039399117146872165
2269,1,Non-White,1,0,0,0,6,1.0,84.0,False,-0.03945860074872609
3547,1,Non-White,0,0,0,0,0,4.0,4.0,False,-0.03946880274880904
5546,1,Non-White,1,0,0,0,8,1.0,40.0,False,-0.03954440430345674
2424,1,Non-White,1,0,0,0,8,1.0,40.0,False,-0.03954440430345674
1834,1,White,0,0,0,0,0,4.0,1.0,False,-0.03961885888768091
1979,1,White,0,0,0,0,0,4.0,1.0,False,-0.03961885888768091
4932,0,Non-White,1,0,0,0,7,1.0,58.0,False,-0.03970107220258168
2412,1,White,0,0,0,2,0,3.0,0.0,False,-0.039710273383597006
1078,1,Non-White,1,0,0,0,1,1.0,184.0,False,-0.03974392632189616
6040,1,Non-White,1,0,0,0,7,1.0,57.0,False,-0.03975065563867464
1737,0,Non-White,1,0,0,0,2,1.0,162.0,False,-0.03978628479748192
4853,1,White,1,0,0,0,4,1.0,119.0,False,-0.039821456439001146
4373,0,White,0,0,0,0,6,1.0,31.0,True,-0.039828039604423715
2779,1,Non-White,1,0,0,0,10,3.0,2.0,False,-0.039866210525942414
4220,0,Non-White,0,0,0,1,1,10.0,10.0,False,-0.039880539713228025
2996,1,Non-White,0,0,0,0,0,5.0,1.0,False,-0.03988556922619324
1135,0,Non-White,0,0,0,2,1,8.0,2.0,False,-0.039897270866275925
4934,1,White,0,0,0,0,1,11.0,11.0,False,-0.03994313379720005
4285,1,Non-White,1,0,0,0,9,1.0,9.0,False,-0.040031590316760735
872,1,Non-White,0,0,0,0,5,1.0,47.0,True,-0.040080249186667416
757,1,Non-White,1,0,0,0,4,0.0,108.0,False,-0.04009664673335944
4850,0,Non-White,1,0,0,0,9,0.0,1.0,False,-0.040158853198517974
2054,1,Non-White,1,0,0,0,9,0.0,1.0,False,-0.040158853198517974
4587,1,White,0,0,0,0,0,7.0,6.0,False,-0.04016753967258424
2675,1,White,1,0,0,0,9,0.0,0.0,False,-0.04020731825901791
2780,1,Non-White,1,0,0,0,9,0.0,0.0,False,-0.04020731825901791
3199,1,Non-White,1,0,0,0,9,1.0,5.0,False,-0.040225990683336654
1067,0,Non-White,0,0,0,0,4,27.0,27.0,False,-0.040271205464769366
5952,0,Non-White,0,0,0,0,5,0.0,37.0,True,-0.040303768622306
4212,1,Non-White,0,0,0,0,1,13.0,13.0,False,-0.04036883457051488
4898,1,Non-White,1,0,0,0,9,1.0,2.0,False,-0.04037052801992136
3528,1,Non-White,1,0,0,0,9,1.0,2.0,False,-0.04037052801992136
3125,1,White,1,0,0,0,9,1.0,1.0,False,-0.04041846248745529
1717,1,Non-White,1,0,0,0,9,1.0,1.0,False,-0.04041846248745529
5386,1,Non-White,1,0,0,0,9,1.0,1.0,False,-0.04041846248745529
6105,0,Non-White,1,0,0,0,9,1.0,1.0,False,-0.04041846248745529
2974,1,White,1,0,0,0,7,0.0,36.0,False,-0.040509308263964705
4430,0,Non-White,0,0,0,0,6,0.0,10.0,True,-0.04058374378496854
1461,1,Non-White,1,0,0,0,1,1.0,163.0,False,-0.040757771923412456
1935,0,Non-White,0,0,1,0,1,0.0,1.0,True,-0.04078547395976351
1780,1,Non-White,1,0,0,0,4,0.0,93.0,False,-0.04081324907179251
6152,1,Non-White,0,0,0,0,1,14.0,9.0,False,-0.040814027486622884
2687,1,Non-White,1,0,0,0,8,1.0,13.0,False,-0.04085116263983668
2651,1,White,0,0,0,0,4,25.0,4.0,False,-0.040852103092039904
6107,1,White,0,0,0,0,7,4.0,3.0,True,-0.040931568126008955
435,1,Non-White,1,0,0,0,6,1.0,52.0,False,-0.04100425936235208
296,0,Non-White,0,0,0,1,6,0.0,4.0,True,-0.04101109988124918
4758,1,Non-White,0,0,0,0,6,1.0,5.0,True,-0.04107003700412015
4452,1,Non-White,1,0,0,0,8,0.0,1.0,False,-0.04115778500732503
5906,0,Non-White,1,0,0,0,8,0.0,1.0,False,-0.04115778500732503
3558,1,Non-White,0,0,0,1,6,0.0,0.0,True,-0.041195495234352286
126,0,Non-White,1,0,0,0,7,1.0,26.0,False,-0.04122795036697369
1945,0,Non-White,0,0,0,0,6,1.0,1.0,True,-0.04125380962535896
2539,1,Non-White,1,0,0,0,8,1.0,2.0,False,-0.04135815851627278
465,1,Non-White,1,0,0,0,8,1.0,2.0,False,-0.04135815851627278
2048,1,Non-White,1,0,0,0,8,1.0,2.0,False,-0.04135815851627278
1386,1,Non-White,1,0,0,0,8,1.0,1.0,False,-0.04140350991745123
2188,1,Non-White,1,0,0,0,8,1.0,1.0,False,-0.04140350991745123
3836,1,Non-White,1,0,0,0,8,1.0,1.0,False,-0.04140350991745123
1372,1,Non-White,1,0,0,0,8,1.0,1.0,False,-0.04140350991745123
577,0,Non-White,0,0,0,1,2,0.0,80.0,True,-0.04140404051041724
1697,1,Non-White,1,0,0,1,8,1.0,4.0,False,-0.041408587088467286
4920,1,White,1,0,0,0,13,0.0,66.0,True,-0.04145480586617101
3024,1,Non-White,0,0,0,0,2,22.0,16.0,False,-0.04150062431624768
2612,1,Non-White,1,0,0,0,7,0.0,13.0,False,-0.04157286121250614
3542,0,Non-White,1,0,0,0,5,0.0,55.0,False,-0.04158576701267336
3368,1,White,0,0,0,0,2,24.0,23.0,False,-0.04166959434689588
2421,1,Non-White,1,1,0,0,5,29.0,32.0,False,-0.04170792095138065
517,1,Non-White,0,0,0,0,5,0.0,1.0,True,-0.04195865631125173
5273,1,White,0,0,0,0,1,18.0,3.0,False,-0.042058233042674864
4056,0,Non-White,0,0,0,0,5,1.0,4.0,True,-0.042062712899453736
3611,1,Non-White,1,0,0,0,15,1.0,15.0,True,-0.04207916445860338
5659,1,Non-White,1,0,0,0,7,0.0,1.0,False,-0.04210197995614173
2380,1,Non-White,0,0,0,0,1,18.0,1.0,False,-0.04214494845477823
1456,1,Non-White,1,0,0,0,7,0.0,0.0,False,-0.042145275706727325
3620,1,Non-White,1,0,0,0,7,0.0,0.0,False,-0.042145275706727325
4453,1,White,1,0,0,0,7,1.0,5.0,False,-0.04216195284731761
1593,1,Non-White,1,0,0,0,6,1.0,26.0,False,-0.04216817063435041
4927,1,Non-White,0,0,0,0,1,22.0,22.0,False,-0.0421684406966385
5942,1,Non-White,0,0,0,0,5,1.0,1.0,True,-0.04219255884756645
4154,0,Non-White,0,0,0,0,5,1.0,1.0,True,-0.04219255884756645
4591,1,Non-White,0,0,0,0,5,1.0,1.0,True,-0.04219255884756645
6049,1,White,1,0,0,0,7,1.0,4.0,False,-0.04220507385171679
3924,0,White,0,0,0,0,2,22.0,0.0,False,-0.04220534709120827
2614,1,Non-White,1,0,0,0,6,1.0,25.0,False,-0.04221127257552926
2222,1,Non-White,1,0,0,0,7,1.0,3.0,False,-0.04224807412238718
772,1,White,0,0,0,1,3,1.0,45.0,True,-0.0422527763834033
2103,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.042290947304922
5770,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.042290947304922
1869,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.042290947304922
5620,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.042290947304922
1228,1,White,1,0,0,0,3,1.0,86.0,False,-0.04231559287161257
794,1,Non-White,1,0,0,0,1,1.0,128.0,False,-0.04232789818033922
5406,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.04233369975372803
4701,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.04233369975372803
936,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.04233369975372803
3463,1,White,1,0,0,0,7,1.0,1.0,False,-0.04233369975372803
6127,0,Non-White,1,1,0,0,7,1.0,1.0,True,-0.042367165237027216
4983,1,Non-White,1,0,0,0,5,0.0,37.0,False,-0.04237216297795854
3517,1,White,1,0,0,0,5,1.0,42.0,False,-0.04238858911948107
5039,1,Non-White,0,0,0,0,2,23.0,1.0,False,-0.04239301814100571
1258,1,White,1,0,0,0,14,1.0,28.0,True,-0.042428688603457054
